epoch,train_loss,val_loss,train_acc,val_acc
1.0,1.9422589540481567,1.97038996219635,0.2857142984867096,0.12200000137090683
2.0,1.7898155450820923,1.9912930727005005,0.2857142984867096,0.12200000137090683
3.0,1.6769438982009888,2.0373599529266357,0.2857142984867096,0.12200000137090683
4.0,1.6665648221969604,2.0809919834136963,0.2857142984867096,0.12200000137090683
5.0,1.6687898635864258,2.103743314743042,0.2857142984867096,0.12200000137090683
6.0,1.654218316078186,2.114445209503174,0.2857142984867096,0.12200000137090683
7.0,1.6402782201766968,2.1222281455993652,0.3857142925262451,0.1599999964237213
8.0,1.6328389644622803,2.1232926845550537,0.3571428656578064,0.10199999809265137
9.0,1.6094266176223755,2.1225342750549316,0.3857142925262451,0.10000000149011612
10.0,1.5878698825836182,2.120802402496338,0.3857142925262451,0.11400000005960464
11.0,1.5603529214859009,2.1199984550476074,0.4571428596973419,0.1720000058412552
12.0,1.5389844179153442,2.127915382385254,0.5214285850524902,0.257999986410141
13.0,1.495910882949829,2.1321327686309814,0.5428571701049805,0.2720000147819519
14.0,1.4804325103759766,2.1122961044311523,0.5428571701049805,0.2680000066757202
15.0,1.4257476329803467,2.086522102355957,0.5071428418159485,0.21799999475479126
16.0,1.3533776998519897,2.0865426063537598,0.44999998807907104,0.14800000190734863
17.0,1.3060886859893799,2.0877175331115723,0.4357142746448517,0.1599999964237213
18.0,1.2572681903839111,2.1035232543945312,0.5357142686843872,0.1979999989271164
19.0,1.2159442901611328,2.0934152603149414,0.5857142806053162,0.25200000405311584
20.0,1.1661033630371094,2.032391309738159,0.6214285492897034,0.28999999165534973
21.0,1.1021134853363037,1.9802923202514648,0.6285714507102966,0.31200000643730164
22.0,1.0468534231185913,1.9406206607818604,0.6714285612106323,0.3400000035762787
23.0,1.0394750833511353,1.9718912839889526,0.6499999761581421,0.3100000023841858
24.0,0.9341897964477539,1.9723482131958008,0.6499999761581421,0.30399999022483826
25.0,0.9133573770523071,1.9174094200134277,0.6928571462631226,0.33399999141693115
26.0,0.8632614016532898,1.8748276233673096,0.800000011920929,0.3959999978542328
27.0,0.8040373921394348,1.8274301290512085,0.8785714507102966,0.4519999921321869
28.0,0.7649898529052734,1.7835708856582642,0.9214285612106323,0.5080000162124634
29.0,0.7901889085769653,1.7404248714447021,0.9285714030265808,0.5559999942779541
30.0,0.6996591687202454,1.625941514968872,0.9357143044471741,0.5839999914169312
31.0,0.6375629305839539,1.5858824253082275,0.9642857313156128,0.6060000061988831
32.0,0.573738694190979,1.5864019393920898,0.9785714149475098,0.5860000252723694
33.0,0.4997076988220215,1.6210931539535522,0.9785714149475098,0.5580000281333923
34.0,0.4412921965122223,1.5986448526382446,0.9785714149475098,0.5720000267028809
35.0,0.41754552721977234,1.5572559833526611,0.9857142567634583,0.6039999723434448
36.0,0.3674978017807007,1.4719053506851196,0.9928571581840515,0.6299999952316284
37.0,0.34065401554107666,1.475733995437622,0.9928571581840515,0.6420000195503235
38.0,0.24925574660301208,1.4633655548095703,0.9928571581840515,0.6399999856948853
39.0,0.2523497939109802,1.458038091659546,0.9928571581840515,0.6499999761581421
40.0,0.20756343007087708,1.4246654510498047,0.9928571581840515,0.6579999923706055
41.0,0.1805722564458847,1.3945683240890503,0.9928571581840515,0.6600000262260437
42.0,0.17506186664104462,1.347954511642456,1.0,0.6700000166893005
43.0,0.17204944789409637,1.336037516593933,1.0,0.6800000071525574
44.0,0.14702069759368896,1.2982029914855957,1.0,0.6800000071525574
45.0,0.12162178754806519,1.3443999290466309,1.0,0.6759999990463257
46.0,0.1229265108704567,1.3567137718200684,1.0,0.671999990940094
47.0,0.10627947002649307,1.3797999620437622,1.0,0.6819999814033508
48.0,0.10726357251405716,1.3833391666412354,1.0,0.671999990940094
49.0,0.11092665791511536,1.4352377653121948,1.0,0.6819999814033508
50.0,0.08130212873220444,1.3873257637023926,1.0,0.6819999814033508
51.0,0.08650900423526764,1.2843557596206665,1.0,0.6980000138282776
52.0,0.07049039751291275,1.2510614395141602,1.0,0.6980000138282776
53.0,0.09194551408290863,1.2447283267974854,1.0,0.7099999785423279
54.0,0.07904881238937378,1.2937343120574951,1.0,0.7080000042915344
55.0,0.0806560218334198,1.38979172706604,1.0,0.6919999718666077
56.0,0.09647306799888611,1.2765893936157227,1.0,0.7039999961853027
57.0,0.06091008707880974,1.214723825454712,1.0,0.6980000138282776
58.0,0.05936642363667488,1.2117210626602173,1.0,0.6959999799728394
59.0,0.08618791401386261,1.248416543006897,1.0,0.7139999866485596
60.0,0.07469447702169418,1.4097336530685425,1.0,0.699999988079071
61.0,0.09320402145385742,1.5200258493423462,1.0,0.671999990940094
62.0,0.08039548993110657,1.4367691278457642,1.0,0.7059999704360962
63.0,0.05847608670592308,1.3410392999649048,1.0,0.7080000042915344
64.0,0.06072536110877991,1.3252190351486206,1.0,0.7020000219345093
65.0,0.06353753805160522,1.3121309280395508,1.0,0.7020000219345093
66.0,0.07186780869960785,1.24992835521698,1.0,0.7200000286102295
67.0,0.05342744663357735,1.2365012168884277,1.0,0.7179999947547913
68.0,0.06401815265417099,1.2898900508880615,1.0,0.6940000057220459
69.0,0.07200056314468384,1.2947731018066406,1.0,0.6859999895095825
70.0,0.0510270819067955,1.2282683849334717,1.0,0.7080000042915344
71.0,0.05116521939635277,1.1934410333633423,1.0,0.7200000286102295
72.0,0.05220033600926399,1.1700890064239502,1.0,0.7139999866485596
73.0,0.05618641898036003,1.1502513885498047,1.0,0.7200000286102295
74.0,0.052969519048929214,1.1150563955307007,1.0,0.7239999771118164
75.0,0.051877398043870926,1.1137967109680176,1.0,0.734000027179718
76.0,0.048793915659189224,1.126493215560913,1.0,0.7319999933242798
77.0,0.050277844071388245,1.1323442459106445,1.0,0.7300000190734863
78.0,0.05435217544436455,1.1285996437072754,1.0,0.7279999852180481
79.0,0.05758453905582428,1.1320079565048218,1.0,0.7300000190734863
80.0,0.05296963080763817,1.132274866104126,1.0,0.7260000109672546
81.0,0.05390181019902229,1.1652880907058716,1.0,0.7160000205039978
82.0,0.04329284280538559,1.2235113382339478,1.0,0.7059999704360962
83.0,0.06367724388837814,1.1973658800125122,1.0,0.7080000042915344
84.0,0.05093163251876831,1.1736140251159668,1.0,0.7319999933242798
85.0,0.055446796119213104,1.2646617889404297,1.0,0.7360000014305115
86.0,0.054376762360334396,1.355895757675171,1.0,0.7239999771118164
87.0,0.056258782744407654,1.416642427444458,1.0,0.7239999771118164
88.0,0.04837288334965706,1.4435443878173828,0.9928571581840515,0.7260000109672546
89.0,0.0636184886097908,1.4547643661499023,0.9928571581840515,0.7279999852180481
90.0,0.06200335547327995,1.4460467100143433,1.0,0.734000027179718
