epoch,ssl_loss
125.0,0.1908262073993683
126.0,0.18812844157218933
127.0,0.18948321044445038
128.0,0.19159671664237976
129.0,0.18664556741714478
130.0,0.1951727718114853
131.0,0.15955501794815063
132.0,0.17287015914916992
133.0,0.1816360354423523
134.0,0.18244050443172455
135.0,0.17612437903881073
136.0,0.17605429887771606
137.0,0.17949560284614563
138.0,0.14883911609649658
139.0,0.13297690451145172
140.0,0.17599523067474365
141.0,0.17885160446166992
142.0,0.17653371393680573
143.0,0.15599849820137024
144.0,0.19886565208435059
145.0,0.18083049356937408
146.0,0.15427570044994354
147.0,0.19720517098903656
148.0,0.22901538014411926
149.0,0.2573574483394623
150.0,0.18800044059753418
151.0,0.2253466546535492
152.0,0.2365691065788269
153.0,0.19034907221794128
154.0,0.14612962305545807
155.0,0.16336803138256073
156.0,0.17748278379440308
157.0,0.17039212584495544
158.0,0.16524162888526917
159.0,0.1771942675113678
160.0,0.19933539628982544
161.0,0.1546630561351776
162.0,0.1680884212255478
163.0,0.14619465172290802
164.0,0.1676253080368042
165.0,0.14055165648460388
166.0,0.16218650341033936
167.0,0.12101610004901886
168.0,0.1697327047586441
169.0,0.1646929532289505
170.0,0.15778586268424988
171.0,0.15996751189231873
172.0,0.17644181847572327
173.0,0.19052459299564362
174.0,0.20647382736206055
175.0,0.17860323190689087
176.0,0.20767465233802795
177.0,0.17901752889156342
178.0,0.17361369729042053
179.0,0.1895456612110138
180.0,0.1397552639245987
181.0,0.1498958021402359
182.0,0.16466595232486725
183.0,0.15853098034858704
184.0,0.14962933957576752
185.0,0.1580563485622406
186.0,0.15376751124858856
187.0,0.16123194992542267
188.0,0.14360511302947998
189.0,0.1445232331752777
190.0,0.12464076280593872
191.0,0.1288701891899109
192.0,0.13133428990840912
193.0,0.1104244664311409
194.0,0.12769708037376404
195.0,0.14585570991039276
196.0,0.11711066961288452
197.0,0.11443206667900085
198.0,0.11516014486551285
199.0,0.12222510576248169
200.0,0.11335458606481552
201.0,0.12065253406763077
202.0,0.12104548513889313
203.0,0.12578633427619934
204.0,0.14514315128326416
205.0,0.11850021779537201
206.0,0.15607446432113647
207.0,0.10671737790107727
208.0,0.09357745200395584
209.0,0.13258707523345947
210.0,0.12501829862594604
211.0,0.1164872944355011
212.0,0.09995737671852112
213.0,0.12263219058513641
214.0,0.13449513912200928
215.0,0.12829917669296265
216.0,0.10001430660486221
217.0,0.11548194289207458
218.0,0.12490065395832062
219.0,0.1190841794013977
220.0,0.10193851590156555
221.0,0.13401421904563904
222.0,0.1390538215637207
223.0,0.14355815947055817
224.0,0.11552929878234863
225.0,0.14541567862033844
226.0,0.1379092037677765
227.0,0.13127726316452026
228.0,0.16267256438732147
229.0,0.1864507496356964
230.0,0.13416199386119843
231.0,0.20558181405067444
232.0,0.19732163846492767
233.0,0.12643733620643616
234.0,0.18128618597984314
235.0,0.1201956495642662
236.0,0.18156151473522186
237.0,0.12095674872398376
238.0,0.11305831372737885
239.0,0.15850242972373962
240.0,0.12218193709850311
241.0,0.11190774291753769
242.0,0.11974112689495087
243.0,0.12686941027641296
244.0,0.12400497496128082
245.0,0.11799082159996033
246.0,0.11237762868404388
247.0,0.13454332947731018
248.0,0.10827024281024933
249.0,0.10052888095378876
250.0,0.1292792111635208
251.0,0.10463248193264008
252.0,0.09737828373908997
253.0,0.10667797923088074
254.0,0.1167558953166008
255.0,0.08681701123714447
256.0,0.09410812705755234
257.0,0.10990831255912781
258.0,0.11382735520601273
259.0,0.1140814870595932
260.0,0.10930230468511581
261.0,0.10946503281593323
262.0,0.10214546322822571
263.0,0.0894336849451065
264.0,0.09198597073554993
265.0,0.1227504163980484
266.0,0.10936424881219864
267.0,0.09314799308776855
268.0,0.11496321856975555
269.0,0.09970718622207642
270.0,0.1006428599357605
271.0,0.1001623347401619
272.0,0.11649078875780106
273.0,0.08715209364891052
274.0,0.09599967300891876
275.0,0.11443944275379181
276.0,0.08940194547176361
277.0,0.10545291006565094
278.0,0.1293356716632843
279.0,0.09802921116352081
280.0,0.09652042388916016
281.0,0.11135062575340271
282.0,0.09193626046180725
283.0,0.08541068434715271
284.0,0.09571318328380585
285.0,0.0984114333987236
286.0,0.09935801476240158
287.0,0.084449902176857
288.0,0.08560117334127426
289.0,0.0773988887667656
290.0,0.08245648443698883
291.0,0.09596969932317734
292.0,0.10319867730140686
293.0,0.07800878584384918
294.0,0.12473087012767792
295.0,0.10020917654037476
296.0,0.10609343647956848
297.0,0.13655811548233032
298.0,0.12086606025695801
299.0,0.10724441707134247
300.0,0.09722303599119186
