node_id,observed_label,degree,is_poisoned,score_legacy_structure,score_legacy_input_spectrum,score_legacy_model_js,score_legacy_spectral_relation,score_legacy_transfer,score_legacy_transfer_level,score_legacy_transfer_shape,score_legacy_transfer_shape_norm,score_global_mad_structure,score_global_mad_input_spectrum,score_global_mad_model_js,score_global_mad_spectral_relation,score_global_mad_transfer,score_global_mad_transfer_level,score_global_mad_transfer_shape,score_global_mad_transfer_shape_norm,score_global_ecdf_structure,score_global_ecdf_input_spectrum,score_global_ecdf_model_js,score_global_ecdf_spectral_relation,score_global_ecdf_transfer,score_global_ecdf_transfer_level,score_global_ecdf_transfer_shape,score_global_ecdf_transfer_shape_norm,score_trimmed_structure,score_trimmed_input_spectrum,score_trimmed_model_js,score_trimmed_spectral_relation,score_trimmed_transfer,score_trimmed_transfer_level,score_trimmed_transfer_shape,score_trimmed_transfer_shape_norm,score_hybrid_structure,score_hybrid_input_spectrum,score_hybrid_model_js,score_hybrid_spectral_relation,score_hybrid_transfer,score_hybrid_transfer_level,score_hybrid_transfer_shape,score_hybrid_transfer_shape_norm,score_legacy_combined,score_global_mad_combined,score_global_ecdf_combined,score_trimmed_combined,score_hybrid_combined,score_global_ecdf_scale_invariant,score_hybrid_scale_invariant,moment_0,moment_1,moment_2,moment_3,input_band_0,input_band_1,input_band_2,input_band_3,model_js_layer_1,model_js_layer_2,spectral_relation_layer_1,spectral_relation_layer_2,gain_level_l1,gain_shape_norm_l1,delta_gain_l1_b0,centered_delta_gain_l1_b0,delta_gain_l1_b1,centered_delta_gain_l1_b1,delta_gain_l1_b2,centered_delta_gain_l1_b2,delta_gain_l1_b3,centered_delta_gain_l1_b3,gain_level_l2,gain_shape_norm_l2,delta_gain_l2_b0,centered_delta_gain_l2_b0,delta_gain_l2_b1,centered_delta_gain_l2_b1,delta_gain_l2_b2,centered_delta_gain_l2_b2,delta_gain_l2_b3,centered_delta_gain_l2_b3
32,0,16,0,1.495855562401692,0.6809024035022839,0.6709327500969906,2.047267585048499,3.5878582382822444,1.7263522549394854,2.3863638749662734,0.2053197300296112,0.8871697534827603,1.1667143820979144,0.6290826629854975,0.37611892291002835,1.1139181952079364,0.6936535305984237,0.7672043054685996,0.5883228281565938,0.8855893807640172,1.8930408910351497,0.8855893807640172,0.30749831051922333,1.0406668449159369,0.8430104765938636,1.199893710475204,0.3707796721734381,1.627902857637248,1.068894179830175,1.9400534373889302,5.230610300736858,2.781167684321612,1.438307924187693,2.0658985510812564,0.5093726162330409,0.5703703703703704,0.6185185185185186,0.5925925925925926,0.4481481481481482,0.3,0.5592592592592592,0.21851851851851853,0.24814814814814815,1.6774784258894755,0.3844444444444444,0.4377777777777777,0.6955555555555556,0.5244444444444445,0.4083333333333333,0.4611111111111111,1.0151598,1.1558018,1.3900489,1.7394439,0.987977,0.007219884,0.003684129,0.0011190531,0.0001465253,0.00023584344,0.007062062621116638,0.0011098540853708982,1.6428902,0.38839784,1.4606841,-0.18220615,1.9483914,0.30550122,1.6726809,0.02979064,1.4898043,-0.15308595,3.1441872,1.419181,3.265193,0.12100577,4.223105,1.0789177,2.7844963,-0.3596909,2.3039541,-0.8402331
33,2,16,0,1.03738209008675,1.2909993440629361,0.6983441518515039,0.6060310047861794,1.527012257790492,1.2915307113344283,1.928588503535569,0.7389857929663622,1.7527291683154775,0.6860815729566632,1.055238769169324,1.0824046564881562,1.2222423999875445,1.0287973565101138,1.473987824845731,0.18923974100477298,1.749199854809259,0.8855893807640172,1.4693919608415473,0.7762447802816024,1.7814691153780444,1.2910544888721815,2.586188071595095,0.14478711030190938,2.018744215283499,1.8447791027728524,0.9758591627043727,1.0078497483590276,1.827464842838238,1.4405984808537189,2.8577080176014658,0.5136732469475068,0.7666666666666666,0.46296296296296297,0.6925925925925925,0.5222222222222221,0.37407407407407406,0.7518518518518519,0.6777777777777777,0.09999999999999999,0.7091218878020127,0.5266666666666666,0.62,0.5444444444444444,0.5777777777777777,0.5222222222222221,0.4916666666666667,0.9775577,1.072111,1.223923,1.4415159,0.9685378,0.020946415,0.008594486,0.0019212675,0.002673301,0.00024800326,0.009643531404435635,0.00032920195371843874,1.621645,0.7236633,2.139408,0.51776314,1.1168013,-0.5048437,1.5970287,-0.024616241,1.6333418,0.0116968155,2.9169464,1.4825517,3.5060577,0.5891113,3.7915006,0.87455416,2.0987902,-0.81815624,2.2714367,-0.6455097
34,2,10,0,0.9284869544004022,0.637792126204465,0.47232655810519386,0.5273955251166088,5.288366989435005,1.8364884967546755,3.218837828170847,1.639984335639382,1.4007687307655141,0.4793176786504371,0.9421177834338044,0.4120309415233361,1.955016657974411,0.8837648601201329,2.689570148893967,1.3764755531597088,1.3437347467010947,0.6828568267099349,1.199893710475204,0.27698036522603886,2.788920625649177,1.243399398970019,3.13549421592915,1.9842016694321272,2.0619839837575142,0.5940422884241927,0.6188134386867834,0.696481749214878,6.7350224578528435,2.6457546381510357,5.554321086183679,1.8146084994280012,0.7296296296296297,0.1814814814814815,0.5481481481481482,0.262962962962963,0.8074074074074075,0.7592592592592592,0.9296296296296296,0.9222222222222222,2.1487066255530514,0.45999999999999996,0.54,0.5177777777777778,0.5266666666666666,0.7138888888888889,0.6611111111111111,0.99103683,1.0967132,1.2828568,1.5694937,0.95198643,0.04098581,0.004436493,0.00259132,0.0024714405,0.00031046482,0.006706833839416504,0.0003799636324401945,0.8489624,1.7672201,2.1263585,1.2773961,1.1914682,0.3425058,-0.13702106,-0.9859835,0.21504402,-0.6339184,3.2766397,0.97525793,3.4219828,0.14534307,3.8677444,0.59110475,3.3017483,0.025108576,2.5150833,-0.7615564
36,2,7,0,1.0095397149043324,2.7000724216545438,5.523958388201089,2.243501527963546,2.4259623400217496,0.8956527573934083,2.268275411668589,2.0717068773501977,1.2765522414135584,1.0565916249004088,1.24244125907751,1.442587109334853,1.5515997239345536,0.8155329372600766,1.2921523361269165,0.7953298695650494,1.546467300755177,0.8379342908618548,0.27698036522603886,1.3101650952822803,1.7491998548092589,1.169581399566987,1.4348955250980722,0.617017914722335,1.9925038432546356,5.507049922293391,5.4528717288945945,3.2670091293717074,2.4406391951233033,1.0790295917445123,1.8010419218122564,1.7497716594582027,0.7000000000000001,0.5444444444444444,0.5370370370370371,0.7444444444444445,0.47407407407407404,0.6185185185185186,0.32962962962962966,0.5740740740740741,6.454768106817751,0.5711111111111111,0.4755555555555556,0.7533333333333333,0.6466666666666667,0.25,0.5277777777777778,0.9723206,1.0941602,1.3075052,1.6388372,0.8987512,0.071193464,0.022174204,0.007881069,0.0003307839,0.0029016682,0.0014330977573990822,0.0,1.7465415,0.37856564,2.0326037,0.28606224,1.7291903,-0.01735115,1.7241602,-0.022381306,1.5002117,-0.24632978,3.1783051,2.2792199,3.3202634,0.14195824,4.6531496,1.4748445,3.2898226,0.11151743,1.4499855,-1.7283196
38,0,16,0,0.6159335534615877,0.7058284381342417,0.5560758934338412,0.06075134860571015,3.3569682330325605,1.106049961763464,2.2151193812312484,2.018917310113743,0.4312691472485616,1.2530891858420175,0.4914408789278083,0.23182210784749466,1.0600205069573487,0.4163457703065224,1.3368430594527718,1.0995929184200388,0.36486244334993667,2.7889206256491774,1.1695813995669868,0.14478711030190947,1.199893710475204,0.4913607005818821,1.2321629710439899,1.0883219348180992,0.029139922588792735,0.9666418783589045,1.2170262776336203,0.3350558814823607,5.404951143688086,0.9821484319222331,2.4892180357943925,2.6063051796833068,0.18888888888888888,0.6555555555555556,0.5592592592592592,0.08518518518518518,0.4185185185185185,0.27777777777777773,0.40370370370370373,0.8333333333333334,0.8541432999979515,0.2688888888888889,0.42444444444444446,0.45111111111111113,0.4022222222222222,0.6388888888888888,0.6611111111111112,1.141687,1.3177081,1.5718006,1.9232303,0.98818326,0.002497346,0.008361927,0.00095746573,6.523821e-06,0.0006157043,0.005943735130131245,0.0012841116404160857,1.4617463,0.17891829,1.4995537,0.037807345,1.5892434,0.12749708,1.397316,-0.064430356,1.3608723,-0.10087407,3.1238916,2.4506755,3.4802916,0.3564,4.95698,1.8330886,1.782526,-1.3413656,2.2757683,-0.8481233
40,1,13,0,0.4060014114469608,0.6034554264837491,0.42805362001387054,3.774085169867295,2.3059998454148665,0.33724487207294573,3.6078971574182424,0.2285835328107778,0.5391388047082648,0.4914826841168546,4.356669047105289,1.6692674694134684,3.8979066759008525,1.5311227233048583,3.044110448796803,0.4793360390946124,0.3629054936893685,0.5502522184100738,1.199893710475204,1.2910544888721815,2.3307752597121,1.2433993989700194,2.586188071595095,0.39517475425815407,0.6744643323355273,0.6744348782241623,0.8320206527580758,1.2688090019624396,2.695063439964149,0.5173044484247032,4.2909908905224095,0.21572217132849186,0.23703703703703705,0.17407407407407405,0.7111111111111111,0.7222222222222223,0.7666666666666667,0.6407407407407407,0.8925925925925925,0.13703703703703704,0.7364812926342377,0.6422222222222222,0.5044444444444445,0.42000000000000004,0.5666666666666667,0.4583333333333333,0.4861111111111111,1.0743074,1.2272655,1.4739308,1.8477411,0.9399101,0.052528985,0.0049040117,0.002656863,0.0024079308,0.008217445,0.0002774380845949054,5.045638681622222e-05,1.3219274,0.9899365,1.1073332,-0.21459424,2.1759152,0.8539878,1.0126295,-0.30929792,0.9918318,-0.33009565,4.1683645,2.2387202,2.538475,-1.6298895,5.1911664,1.0228019,3.7219324,-0.4464321,5.221884,1.0535192
42,0,10,0,1.8766482225522565,0.6708052031137561,1.0150819386206718,1.6469985709476889,2.8483094368855157,0.7870417773783067,2.928935011596439,0.7096292918832823,1.5436179706993327,1.1328931916141582,0.4597413458830227,0.5334567491713209,1.5543517127266704,0.6612783388267718,2.081404591402199,0.75999551250859,1.8930408910351495,1.7814691153780449,0.5735122262275202,0.6718673733505472,1.5260563034950492,0.5675949974040189,2.0368819272610406,0.7852540330329414,3.2930062401938915,0.7113952068310816,0.9947636273400122,2.918219320708106,3.173147847743545,1.0384367334360152,3.5679599377052336,1.0608834373203737,0.8333333333333334,0.5148148148148148,0.362962962962963,0.5518518518518518,0.4703703703703703,0.4259259259259259,0.7222222222222223,0.5074074074074074,1.3828403761457002,0.45999999999999996,0.5111111111111112,0.6688888888888889,0.5355555555555556,0.4916666666666667,0.4888888888888888,1.2427475,1.5399098,1.9898151,2.651367,0.98742014,0.008742325,0.002641736,0.0011958665,3.2522854e-05,0.0011338915,0.005964134354144335,0.0018648055847734213,1.1455953,0.8619291,1.510813,0.3652177,1.4980803,0.35248494,0.44929504,-0.69630027,1.1241932,-0.02140212,3.4515305,3.0837967,3.4686956,0.017165184,5.938653,2.4871225,1.8927927,-1.5587378,2.5059805,-0.94554996
43,0,6,0,0.6141049289635565,1.740647933507244,0.5283696171613089,0.32872005294356366,4.31707720599682,0.322216274598125,1.1694056445383514,0.5124534271554806,0.3000771556754813,1.594374320408575,0.5107657768785342,0.2948451964388043,0.8277355177976862,0.31725682042053727,0.9096387102191883,0.8878757713476073,0.3362832364299623,0.7417483445381268,0.8855893807640172,0.2592078965163332,0.6940932546359643,0.27370166495295933,1.2910544888721813,1.0883219348180995,0.7970406328457116,3.4985350433258042,0.5498514569990999,0.34584277059416096,3.63505372369436,0.2977724173576603,0.953438568613851,1.0795915106682585,0.20370370370370372,0.6037037037037037,0.38518518518518513,0.12962962962962962,0.29259259259259257,0.06296296296296296,0.15185185185185188,0.7000000000000001,1.2524988671329287,0.2688888888888889,0.23111111111111113,0.4688888888888889,0.2577777777777778,0.4527777777777778,0.4472222222222223,1.053656,1.2453178,1.5679983,2.0658784,0.9016412,0.0512535,0.036794733,0.010310506,1.555543e-05,0.0005707438,0.00592460623010993,0.0013957158662378788,1.4621935,0.14384201,1.4124687,-0.049724817,1.3711233,-0.091070175,1.5351019,0.0729084,1.5300798,0.06788635,3.1849618,1.3560014,3.1005447,-0.084417105,4.275537,1.0905752,2.94273,-0.24223185,2.4210358,-0.763926
51,0,14,1,0.4706589252659408,4.934282593710537,5.099714797749708,6.574301937617078,1.070381589845133,0.6378949576426435,2.326252082068181,1.457959302373862,0.9427564878180484,4.191487495503618,1.3886054549436673,5.757630465751323,1.5465245551435314,0.3426023163260462,1.2046073646277429,0.5135563547245499,0.997161156421122,2.7889206256491774,1.2433993989700194,1.9842016694321272,1.637628079152154,0.37077967217343805,1.3437347467010947,0.808514040850388,1.1502000548834084,10.0,5.736023348938248,8.600553956559807,1.5042927243060897,1.8547059316811614,2.3477146764123846,1.3525602795565912,0.5555555555555556,0.9444444444444445,0.7888888888888889,0.9222222222222222,0.35185185185185186,0.35185185185185186,0.37407407407407406,0.5,9.593284844190272,0.6955555555555555,0.72,0.7222222222222221,0.7311111111111112,0.6222222222222222,0.6805555555555556,1.1861658,1.432962,1.7784129,2.2468262,0.7655665,0.15179867,0.06515228,0.017482566,0.0043170573,0.00090076344,0.04300563782453537,0.0022900719195604324,1.1697285,0.774314,1.7974477,0.62771916,0.8469815,-0.322747,0.8516207,-0.31810784,1.1828642,0.013135672,3.2819314,0.7200606,3.290824,0.008892536,3.8568478,0.57491636,2.8965845,-0.3853469,3.0834694,-0.19846201
58,0,8,0,0.7606948073226818,0.6781060459111639,0.34579058129920925,0.16718092079645586,3.0590019596116367,0.879267439430803,2.1671664309824825,0.8716057159274667,0.34307771986521807,1.1442617700622626,0.45071434396636534,0.3113642651867377,3.3527468372571967,1.660611492576435,2.2816797067110812,1.4279784237479647,0.24512245803298505,2.0957734450892316,1.3167011360659568,0.3551534004213857,3.1354942159291497,1.6132329970674382,3.13549421592915,1.6376280791521545,0.9385497390515001,0.7172334723688376,0.36836016444015035,0.0571101269494745,4.156829847521258,1.179185855170494,2.224243304082782,1.922743418787158,0.2111111111111111,0.5555555555555556,0.38888888888888884,0.15185185185185188,0.9148148148148149,0.8222222222222223,0.7666666666666666,0.9296296296296296,0.8554719088084368,0.3977777777777778,0.5822222222222222,0.35333333333333333,0.4288888888888889,0.8694444444444444,0.6611111111111111,1.119487,1.2833997,1.5358454,1.9069546,0.9878036,0.008365243,0.0025946263,0.0012365883,6.393964e-06,0.00069556094,0.005995411425828934,0.0014304836513474584,1.375816,0.3592347,1.517899,0.14208305,1.550581,0.17476499,1.3359728,-0.0398432,1.0988111,-0.27700484,2.2728348,3.5066633,3.5082846,1.2354498,4.454203,2.1813684,0.85994434,-1.4128904,0.26890755,-2.0039272
68,1,9,0,3.0044333590971304,1.082009754788212,0.4578369049928315,5.070351410889848,1.0506723679962584,0.8263105006592756,1.2938025878178683,0.5389137814257655,2.428545366105452,2.1105563485913414,4.828513411043153,1.5088347159383966,2.6085495111021784,1.1576152052385773,1.9327372256310795,0.5484701818050487,3.1354942159291497,1.1998937104752039,1.1998937104752045,0.8379342908618547,2.0368819272610406,1.0406668449159369,2.0957734450892316,0.4691348192964652,9.973168982563841,1.321635182202451,0.6740355322547117,5.0,0.6910239096711788,0.3808340603881881,1.205782795774006,0.0720391865608911,0.9777777777777779,0.6555555555555556,0.7148148148148148,0.7148148148148148,0.4703703703703703,0.5111111111111112,0.49999999999999994,0.15925925925925927,2.5216525581168088,0.8466666666666667,0.6977777777777778,0.5755555555555556,0.7822222222222222,0.5555555555555556,0.5555555555555556,0.96164614,1.0096518,1.1008555,1.2336736,0.9429051,0.023705326,0.011816308,0.021573288,0.0016264935,0.00975721,0.0009312222828157246,8.298581087728962e-05,1.675606,0.81918144,1.0273612,-0.64824486,2.1597362,0.48413014,1.7963161,0.120710135,1.7190104,0.04340434,3.6453934,2.753246,2.3894765,-1.2559168,5.900108,2.2547145,3.604525,-0.040868282,2.6874638,-0.9579296
69,2,11,0,1.1756478936591777,0.5035936321789748,0.8018857961444854,0.5489310988442698,1.4529476777127672,1.5895816110931136,1.5500795597248933,1.3403541363897469,0.3980642196020445,0.6749583326485216,0.430819485339258,1.0700161955437917,1.602722660603122,0.8362171510014438,2.039538238013403,1.506065122548897,0.4274440148269396,0.42967119000162973,1.0406668449159369,0.7944286023670397,1.7491998548092584,0.6105662123043811,2.0368819272610406,2.586188071595095,0.882737504296383,1.5626694279458746,0.8504387351157637,0.935959175867484,1.443712693201289,1.4184703319583885,2.7764198520154206,2.272082826092241,0.27777777777777773,0.3296296296296296,0.44074074074074066,0.5222222222222223,0.37407407407407406,0.537037037037037,0.6703703703703704,0.9740740740740742,0.586682843784533,0.3488888888888889,0.38888888888888884,0.4288888888888889,0.3711111111111111,0.5611111111111111,0.5916666666666667,1.1248298,1.3346391,1.6774935,2.20877,0.9429181,0.027462468,0.023516612,0.006102865,0.00095953676,0.00012038447,0.009654802270233631,0.00035738933365792036,1.198015,1.577177,2.2993987,1.1013837,1.5924816,0.39446664,0.4552679,-0.74274707,0.44491196,-0.753103,3.6134722,0.29693028,3.554457,-0.059015274,3.8642612,0.25078893,3.5588222,-0.05465007,3.476348,-0.1371243
70,0,4,0,0.2150444609573224,5.14047601857385,0.478900237542759,7.6650313350383055,2.3556870899963367,0.9032286177053045,1.0429552777235789,0.7220595812526527,0.23953641812890183,4.876900046447672,0.47524957760691816,3.786088484137109,1.2900801104894408,1.2585084783691447,0.9304414541824653,1.1671297318595646,0.2737016649529594,2.239614481315123,1.6903083369810674,1.5464673007551772,2.0957734450892316,1.4693919608415476,1.4693919608415473,1.8530195371983813,0.36274760656823146,7.70881010694826,0.4686010539955695,10.0,2.434833030103602,1.1035291991130642,0.9630618297367401,1.4514750031551213,0.09999999999999999,0.9259259259259259,0.46666666666666673,0.9185185185185185,0.4851851851851852,0.7666666666666666,0.18888888888888888,0.8629629629629628,7.059689003301413,0.4955555555555556,0.6911111111111111,0.5511111111111111,0.5977777777777777,0.7722222222222221,0.6027777777777777,1.0900117,1.3079686,1.6483887,2.1442254,0.80234957,0.08717829,0.08790053,0.022571577,1.2885048e-06,0.00065153686,0.0037866798229515553,0.007129875477403402,1.5045512,0.034405522,1.5076642,0.0031130314,1.4996438,-0.0049073696,1.5294104,0.02485919,1.4814863,-0.023064852,2.6537087,1.0362405,3.2330503,0.57934165,3.099853,0.44614434,2.2225194,-0.4311893,2.059412,-0.5942967
71,1,14,0,1.587199799840195,0.4643101072691284,0.46642846573795693,2.1499237713089157,1.2660532361109404,1.1074838816149124,2.756442967903283,0.3278491941324318,2.056936580057781,0.5578304220866398,3.820234228480936,1.568542919939147,2.5949380889545455,0.8108354931556806,1.672936400348477,0.4928601632185067,2.2396144813151224,0.5735122262275202,0.8533201201952314,1.0925060596533576,2.4423470353692047,1.0560526742493135,2.7889206256491774,0.3551534004213857,3.214892836599124,0.4176720731709172,0.307901990627862,0.0,1.0981368974376355,0.8899717116877789,2.5933772916604454,0.19244695832101363,0.8925925925925927,0.13703703703703704,0.48518518518518516,0.49259259259259264,0.5444444444444444,0.5518518518518518,0.7000000000000001,0.1074074074074074,0.6744899719528772,0.7044444444444444,0.6022222222222222,0.2244444444444444,0.5266666666666666,0.40555555555555556,0.3472222222222222,0.9612742,1.0386995,1.1651803,1.3493222,0.92867696,0.05787722,0.011287052,0.0021587228,0.0020686905,0.0074342648,0.0007782183238305151,3.33300449710805e-05,1.7404711,0.91496634,1.0039475,-0.7365236,2.1395655,0.39909434,1.7110815,-0.02938962,2.1072903,0.36681914,3.1748145,2.43084,2.4021192,-0.7726953,5.239678,2.0648634,2.855392,-0.31942248,2.2020693,-0.9727452
86,1,5,0,3.0594686468839223,1.658551336925143,1.4602735612762388,2.427129131914374,2.241385489030259,0.6754125095840708,1.6542667018541093,3.2330202400315615,2.1711891518716033,4.241154065911134,3.154944013973265,0.7866492525675355,2.503355782527432,0.6380989402046439,1.1477459600420403,0.7792956346381168,3.1354942159291497,2.239614481315123,0.6170179147223351,1.2266380529506973,2.788920625649177,0.8800644626707246,1.0560526742493137,0.9200858165074929,9.716052171969725,2.3177760391304947,0.7550836291936884,4.890099738594614,3.461627274067193,0.8575782995860579,2.0062598826104097,1.6706311718889855,0.9629629629629629,0.8444444444444444,0.5148148148148148,0.6925925925925926,0.7851851851851852,0.4407407407407407,0.25555555555555554,0.6481481481481483,2.466441977435066,0.7844444444444444,0.7422222222222222,0.7533333333333333,0.8155555555555557,0.46388888888888885,0.6055555555555555,0.91136855,0.98463416,1.1247795,1.3434471,0.84570676,0.061178382,0.069995865,0.023119047,0.000105782296,0.006469605,0.004426020663231611,0.0,1.119391,0.16630054,0.9873984,-0.13199258,1.1920562,0.072665215,1.1090937,-0.010297298,1.1890154,0.069624424,3.1302397,1.7799442,2.2440968,-0.88614297,4.5488644,1.4186246,3.202147,0.07190728,2.5258512,-0.6043885
87,1,7,0,0.3526360674636917,0.6961658674439772,0.7152169052145047,2.0526248993554277,1.3634170213369892,0.6735654392788771,2.0633395367288148,0.4659121509810118,0.3306433743340407,1.9099559398198633,5.0,1.596216846508987,2.9437703715176746,1.7220416614292917,2.3064901446001462,0.9939932904373532,0.3629054936893685,1.0560526742493137,1.5677471079645753,1.3578201851844427,2.788920625649177,1.7491998548092589,2.0957734450892316,0.9571398025843536,0.6744696958214774,1.2238792263442584,0.5888965978128936,2.2742190656264616,1.3630074465554745,0.6744891914851168,1.9689532894522348,0.5260554920915576,0.19259259259259257,0.6111111111111112,0.7444444444444445,0.7925925925925926,0.6666666666666666,0.737037037037037,0.6259259259259259,0.5666666666666667,0.7354179230782494,0.7222222222222222,0.6622222222222223,0.42000000000000004,0.6711111111111111,0.6666666666666666,0.7055555555555556,1.0885094,1.2981707,1.6543876,2.205692,0.88125503,0.06731524,0.042656954,0.008772777,0.00087265554,0.010861866,0.000722578086424619,3.96454697693116e-06,0.95350236,1.0834199,0.9654486,0.011946261,1.7682557,0.81475335,0.830081,-0.12342137,0.2502241,-0.70327824,3.8989077,3.0661352,2.254224,-1.6446836,6.17182,2.2729125,4.4011064,0.5021987,2.7684803,-1.1304274
89,1,9,0,0.07343651668038303,0.650719829468647,1.2009078417273364,0.5084660302279944,4.21007959604532,0.1488276697128768,2.6087733275789238,2.05401550813102,0.1031795386462079,1.0507515363346027,5.408901781483416,1.740689796689355,2.6987047850793724,0.8486956682703407,2.6920463011723057,0.8872535581981391,0.1397619423751586,0.832909122935104,1.8159655511215207,2.5091127316814656,2.239614481315123,0.46194045057041544,3.1354942159291506,1.0560526742493135,0.0,1.0391810055361428,1.1558646729867148,1.2009936245807316,3.0990722570567124,0.09964214525756283,4.405077398945139,1.2761722849410675,0.025925925925925925,0.41111111111111115,0.9,0.8037037037037037,0.7592592592592592,0.24814814814814812,0.9444444444444445,0.6851851851851852,1.1424510465873836,0.6466666666666667,0.6022222222222222,0.49111111111111116,0.6155555555555556,0.7444444444444445,0.7666666666666667,1.0989608,1.298999,1.6152569,2.081315,0.89842075,0.07063783,0.024655733,0.006285682,0.002459664,0.010237256,7.291042857104912e-05,0.0,1.2926373,1.4304866,1.3306262,0.0379889,2.3300667,1.0374293,0.31315517,-0.9794822,1.196701,-0.0959363,3.7202966,2.0881467,2.47802,-1.2422767,4.7341495,1.0138528,4.7734227,1.0531261,2.8955946,-0.824702
90,0,10,0,1.235527097375245,0.40141711328924345,1.7004239094142386,1.1371640773042584,3.0317492922007796,0.3802859127969288,3.6075887628199284,0.4811341616412452,1.1099357017682308,0.8051245600721673,0.5418320989516989,0.33243434752184675,1.2353875317700664,0.29985698871337846,2.0067299620296613,0.404462690036871,1.1895840668738362,0.997161156421122,0.5067465299152589,0.2737016649529594,1.1410021926470126,0.24666805431782152,1.546467300755177,0.5280263371246569,2.262420249877154,0.36290489069802906,0.948326481116951,1.802890468028599,2.998599794119574,0.5478175550344191,3.61665374271979,0.4347698776168784,0.6925925925925926,0.27777777777777773,0.3814814814814815,0.32222222222222224,0.37407407407407406,0.11481481481481481,0.6592592592592593,0.1962962962962963,0.7312130421179933,0.3577777777777778,0.33999999999999997,0.5311111111111112,0.33111111111111113,0.35277777777777775,0.31388888888888894,1.2095115,1.4513441,1.8170422,2.3521602,0.97255164,0.016997065,0.0066023646,0.0038489327,0.00017410613,0.00038497214,0.006383324507623911,0.0013091753935441375,1.2609403,1.1881528,1.5288966,0.26795626,2.0445824,0.78364205,0.44113255,-0.81980777,1.02915,-0.2317903,3.3514063,1.6522449,3.3587472,0.007340908,4.5301003,1.178694,3.322836,-0.028570414,2.193942,-1.1574643
92,1,11,0,0.9874876285704632,1.2681896412118125,0.6638746253152681,0.28821174275697875,1.7723131271426418,0.49470732254536437,1.1372858769847636,0.64386720131236,1.325834281850514,0.5582356162984032,4.742530727301382,1.590169218373875,2.670077033635118,1.2477965621325975,1.9909682266804243,0.9652852259368675,1.3437347467010945,0.9635915050023078,1.3437347467010945,1.6132329970674382,2.4423470353692043,0.8968258086900465,2.0368819272610406,0.9200858165074928,2.5414563921391284,1.4695137859555603,1.2187483972633038,0.37117681310869993,1.1985929811860383,0.40211224050837,2.1461247558751637,0.878030617688503,0.7518518518518519,0.4259259259259259,0.8407407407407407,0.6185185185185185,0.5740740740740741,0.5074074074074074,0.5740740740740741,0.6185185185185186,1.0250668059793013,0.7,0.7266666666666667,0.4999999999999999,0.6822222222222222,0.6111111111111112,0.65,1.2224168,1.5043472,1.9229785,2.5223484,0.96053714,0.03095133,0.006989769,0.001521865,0.0022904326,0.00906566,0.000759707938414067,0.0,1.5850446,1.0962089,1.2080617,-0.37698293,2.4601731,0.8751285,1.0447388,-0.54030585,1.6272049,0.042160273,3.7954826,2.9803643,2.5992343,-1.1962483,5.9726934,2.1772108,4.360977,0.56549454,2.2490253,-1.5464573
100,2,8,0,0.6104691329804721,1.488976312846012,0.7328055144515119,0.1477866830739341,1.0865293892524233,0.31280137522058904,1.1791599646390674,0.7201352457051522,1.0298148538130514,2.349229661832126,0.641078068476421,0.5338833023306048,1.1167154902820524,0.577508192472966,1.1024131784434457,0.558626499412706,0.832909122935104,1.0406668449159369,1.6903083369810674,0.5146207083993286,2.2396144813151224,0.7630281517475245,1.5260563034950494,0.767394991731902,1.1616826288503046,6.908138921743154,0.9680390712338209,0.16980836140041622,0.7161421546581641,0.4394048203356704,1.2932910560582296,0.5785427794921524,0.5296296296296297,0.7296296296296297,0.6666666666666666,0.27037037037037037,0.28888888888888886,0.3148148148148148,0.27037037037037037,0.337037037037037,1.1538367374986094,0.49111111111111105,0.5844444444444445,0.41555555555555557,0.49333333333333335,0.5527777777777778,0.5333333333333333,1.0664598,1.1899933,1.38164,1.6575861,0.91817784,0.027781121,0.03652242,0.017518641,0.0014318295,8.0794736e-05,0.00800899788737297,0.0006901936139911413,1.6952052,0.72461474,2.320399,0.62519383,1.4455299,-0.24967527,1.4814234,-0.21378183,1.5334682,-0.16173697,3.270062,0.7389496,3.5283403,0.25827837,3.693829,0.4237671,3.1122975,-0.15776443,2.745781,-0.524281
