node_id,observed_label,degree,is_poisoned,score_legacy_structure,score_legacy_input_spectrum,score_legacy_model_js,score_legacy_spectral_relation,score_legacy_transfer,score_global_mad_structure,score_global_mad_input_spectrum,score_global_mad_model_js,score_global_mad_spectral_relation,score_global_mad_transfer,score_global_ecdf_structure,score_global_ecdf_input_spectrum,score_global_ecdf_model_js,score_global_ecdf_spectral_relation,score_global_ecdf_transfer,score_trimmed_structure,score_trimmed_input_spectrum,score_trimmed_model_js,score_trimmed_spectral_relation,score_trimmed_transfer,score_hybrid_structure,score_hybrid_input_spectrum,score_hybrid_model_js,score_hybrid_spectral_relation,score_hybrid_transfer,score_legacy_combined,score_global_mad_combined,score_global_ecdf_combined,score_trimmed_combined,score_hybrid_combined,moment_0,moment_1,moment_2,moment_3,input_band_0,input_band_1,input_band_2,input_band_3,model_js_layer_1,model_js_layer_2,spectral_relation_layer_1,spectral_relation_layer_2,delta_gain_l1_b0,delta_gain_l1_b1,delta_gain_l1_b2,delta_gain_l1_b3,delta_gain_l2_b0,delta_gain_l2_b1,delta_gain_l2_b2,delta_gain_l2_b3
32,0,16,0,1.495855562401692,0.6809024035022839,0.6709327500969906,2.047267585048499,3.5878582382822444,0.8871697534827603,1.1667143820979144,0.6290826629854975,0.37611892291002835,1.1139181952079364,0.8855893807640172,1.8930408910351497,0.8855893807640172,0.30749831051922333,1.0406668449159369,1.627902857637248,1.068894179830175,1.9400534373889302,5.230610300736858,2.781167684321612,0.5703703703703704,0.6185185185185186,0.5925925925925926,0.4481481481481482,0.3,1.6774784258894755,0.3844444444444444,0.4377777777777777,0.6955555555555556,0.5244444444444445,1.0151598,1.1558018,1.3900489,1.7394439,0.987977,0.007219884,0.003684129,0.0011190531,0.0001465253,0.00023584344,0.007062062621116638,0.0011098540853708982,1.4606841,1.9483914,1.6726809,1.4898043,3.265193,4.223105,2.7844963,2.3039541
33,2,16,0,1.03738209008675,1.2909993440629361,0.6983441518515039,0.6060310047861794,1.527012257790492,1.7527291683154775,0.6860815729566632,1.055238769169324,1.0824046564881562,1.2222423999875445,1.749199854809259,0.8855893807640172,1.4693919608415473,0.7762447802816024,1.7814691153780444,2.018744215283499,1.8447791027728524,0.9758591627043727,1.0078497483590276,1.827464842838238,0.7666666666666666,0.46296296296296297,0.6925925925925925,0.5222222222222221,0.37407407407407406,0.7091218878020127,0.5266666666666666,0.62,0.5444444444444444,0.5777777777777777,0.9775577,1.072111,1.223923,1.4415159,0.9685378,0.020946415,0.008594486,0.0019212675,0.002673301,0.00024800326,0.009643531404435635,0.00032920195371843874,2.139408,1.1168013,1.5970287,1.6333418,3.5060577,3.7915006,2.0987902,2.2714367
34,2,10,0,0.9284869544004022,0.637792126204465,0.47232655810519386,0.5273955251166088,5.288366989435005,1.4007687307655141,0.4793176786504371,0.9421177834338044,0.4120309415233361,1.955016657974411,1.3437347467010947,0.6828568267099349,1.199893710475204,0.27698036522603886,2.788920625649177,2.0619839837575142,0.5940422884241927,0.6188134386867834,0.696481749214878,6.7350224578528435,0.7296296296296297,0.1814814814814815,0.5481481481481482,0.262962962962963,0.8074074074074075,2.1487066255530514,0.45999999999999996,0.54,0.5177777777777778,0.5266666666666666,0.99103683,1.0967132,1.2828568,1.5694937,0.95198643,0.04098581,0.004436493,0.00259132,0.0024714405,0.00031046482,0.006706833839416504,0.0003799636324401945,2.1263585,1.1914682,-0.13702106,0.21504402,3.4219828,3.8677444,3.3017483,2.5150833
36,2,7,0,1.0095397149043324,2.7000724216545438,5.523958388201089,2.243501527963546,2.4259623400217496,1.2765522414135584,1.0565916249004088,1.24244125907751,1.442587109334853,1.5515997239345536,1.546467300755177,0.8379342908618548,0.27698036522603886,1.3101650952822803,1.7491998548092589,1.9925038432546356,5.507049922293391,5.4528717288945945,3.2670091293717074,2.4406391951233033,0.7000000000000001,0.5444444444444444,0.5370370370370371,0.7444444444444445,0.47407407407407404,6.454768106817751,0.5711111111111111,0.4755555555555556,0.7533333333333333,0.6466666666666667,0.9723206,1.0941602,1.3075052,1.6388372,0.8987512,0.071193464,0.022174204,0.007881069,0.0003307839,0.0029016682,0.0014330977573990822,0.0,2.0326037,1.7291903,1.7241602,1.5002117,3.3202634,4.6531496,3.2898226,1.4499855
38,0,16,0,0.6159335534615877,0.7058284381342417,0.5560758934338412,0.06075134860571015,3.3569682330325605,0.4312691472485616,1.2530891858420175,0.4914408789278083,0.23182210784749466,1.0600205069573487,0.36486244334993667,2.7889206256491774,1.1695813995669868,0.14478711030190947,1.199893710475204,0.029139922588792735,0.9666418783589045,1.2170262776336203,0.3350558814823607,5.404951143688086,0.18888888888888888,0.6555555555555556,0.5592592592592592,0.08518518518518518,0.4185185185185185,0.8541432999979515,0.2688888888888889,0.42444444444444446,0.45111111111111113,0.4022222222222222,1.141687,1.3177081,1.5718006,1.9232303,0.98818326,0.002497346,0.008361927,0.00095746573,6.523821e-06,0.0006157043,0.005943735130131245,0.0012841116404160857,1.4995537,1.5892434,1.397316,1.3608723,3.4802916,4.95698,1.782526,2.2757683
40,1,13,0,0.4060014114469608,0.6034554264837491,0.42805362001387054,3.774085169867295,2.3059998454148665,0.5391388047082648,0.4914826841168546,4.356669047105289,1.6692674694134684,3.8979066759008525,0.3629054936893685,0.5502522184100738,1.199893710475204,1.2910544888721815,2.3307752597121,0.6744643323355273,0.6744348782241623,0.8320206527580758,1.2688090019624396,2.695063439964149,0.23703703703703705,0.17407407407407405,0.7111111111111111,0.7222222222222223,0.7666666666666667,0.7364812926342377,0.6422222222222222,0.5044444444444445,0.42000000000000004,0.5666666666666667,1.0743074,1.2272655,1.4739308,1.8477411,0.9399101,0.052528985,0.0049040117,0.002656863,0.0024079308,0.008217445,0.0002774380845949054,5.045638681622222e-05,1.1073332,2.1759152,1.0126295,0.9918318,2.538475,5.1911664,3.7219324,5.221884
42,0,10,0,1.8766482225522565,0.6708052031137561,1.0150819386206718,1.6469985709476889,2.8483094368855157,1.5436179706993327,1.1328931916141582,0.4597413458830227,0.5334567491713209,1.5543517127266704,1.8930408910351495,1.7814691153780449,0.5735122262275202,0.6718673733505472,1.5260563034950492,3.2930062401938915,0.7113952068310816,0.9947636273400122,2.918219320708106,3.173147847743545,0.8333333333333334,0.5148148148148148,0.362962962962963,0.5518518518518518,0.4703703703703703,1.3828403761457002,0.45999999999999996,0.5111111111111112,0.6688888888888889,0.5355555555555556,1.2427475,1.5399098,1.9898151,2.651367,0.98742014,0.008742325,0.002641736,0.0011958665,3.2522854e-05,0.0011338915,0.005964134354144335,0.0018648055847734213,1.510813,1.4980803,0.44929504,1.1241932,3.4686956,5.938653,1.8927927,2.5059805
43,0,6,0,0.6141049289635565,1.740647933507244,0.5283696171613089,0.32872005294356366,4.31707720599682,0.3000771556754813,1.594374320408575,0.5107657768785342,0.2948451964388043,0.8277355177976862,0.3362832364299623,0.7417483445381268,0.8855893807640172,0.2592078965163332,0.6940932546359643,0.7970406328457116,3.4985350433258042,0.5498514569990999,0.34584277059416096,3.63505372369436,0.20370370370370372,0.6037037037037037,0.38518518518518513,0.12962962962962962,0.29259259259259257,1.2524988671329287,0.2688888888888889,0.23111111111111113,0.4688888888888889,0.2577777777777778,1.053656,1.2453178,1.5679983,2.0658784,0.9016412,0.0512535,0.036794733,0.010310506,1.555543e-05,0.0005707438,0.00592460623010993,0.0013957158662378788,1.4124687,1.3711233,1.5351019,1.5300798,3.1005447,4.275537,2.94273,2.4210358
51,0,14,1,0.4706589252659408,4.934282593710537,5.099714797749708,6.574301937617078,1.070381589845133,0.9427564878180484,4.191487495503618,1.3886054549436673,5.757630465751323,1.5465245551435314,0.997161156421122,2.7889206256491774,1.2433993989700194,1.9842016694321272,1.637628079152154,1.1502000548834084,10.0,5.736023348938248,8.600553956559807,1.5042927243060897,0.5555555555555556,0.9444444444444445,0.7888888888888889,0.9222222222222222,0.35185185185185186,9.593284844190272,0.6955555555555555,0.72,0.7222222222222221,0.7311111111111112,1.1861658,1.432962,1.7784129,2.2468262,0.7655665,0.15179867,0.06515228,0.017482566,0.0043170573,0.00090076344,0.04300563782453537,0.0022900719195604324,1.7974477,0.8469815,0.8516207,1.1828642,3.290824,3.8568478,2.8965845,3.0834694
58,0,8,0,0.7606948073226818,0.6781060459111639,0.34579058129920925,0.16718092079645586,3.0590019596116367,0.34307771986521807,1.1442617700622626,0.45071434396636534,0.3113642651867377,3.3527468372571967,0.24512245803298505,2.0957734450892316,1.3167011360659568,0.3551534004213857,3.1354942159291497,0.9385497390515001,0.7172334723688376,0.36836016444015035,0.0571101269494745,4.156829847521258,0.2111111111111111,0.5555555555555556,0.38888888888888884,0.15185185185185188,0.9148148148148149,0.8554719088084368,0.3977777777777778,0.5822222222222222,0.35333333333333333,0.4288888888888889,1.119487,1.2833997,1.5358454,1.9069546,0.9878036,0.008365243,0.0025946263,0.0012365883,6.393964e-06,0.00069556094,0.005995411425828934,0.0014304836513474584,1.517899,1.550581,1.3359728,1.0988111,3.5082846,4.454203,0.85994434,0.26890755
68,1,9,0,3.0044333590971304,1.082009754788212,0.4578369049928315,5.070351410889848,1.0506723679962584,2.428545366105452,2.1105563485913414,4.828513411043153,1.5088347159383966,2.6085495111021784,3.1354942159291497,1.1998937104752039,1.1998937104752045,0.8379342908618547,2.0368819272610406,9.973168982563841,1.321635182202451,0.6740355322547117,5.0,0.6910239096711788,0.9777777777777779,0.6555555555555556,0.7148148148148148,0.7148148148148148,0.4703703703703703,2.5216525581168088,0.8466666666666667,0.6977777777777778,0.5755555555555556,0.7822222222222222,0.96164614,1.0096518,1.1008555,1.2336736,0.9429051,0.023705326,0.011816308,0.021573288,0.0016264935,0.00975721,0.0009312222828157246,8.298581087728962e-05,1.0273612,2.1597362,1.7963161,1.7190104,2.3894765,5.900108,3.604525,2.6874638
69,2,11,0,1.1756478936591777,0.5035936321789748,0.8018857961444854,0.5489310988442698,1.4529476777127672,0.3980642196020445,0.6749583326485216,0.430819485339258,1.0700161955437917,1.602722660603122,0.4274440148269396,0.42967119000162973,1.0406668449159369,0.7944286023670397,1.7491998548092584,0.882737504296383,1.5626694279458746,0.8504387351157637,0.935959175867484,1.443712693201289,0.27777777777777773,0.3296296296296296,0.44074074074074066,0.5222222222222223,0.37407407407407406,0.586682843784533,0.3488888888888889,0.38888888888888884,0.4288888888888889,0.3711111111111111,1.1248298,1.3346391,1.6774935,2.20877,0.9429181,0.027462468,0.023516612,0.006102865,0.00095953676,0.00012038447,0.009654802270233631,0.00035738933365792036,2.2993987,1.5924816,0.4552679,0.44491196,3.554457,3.8642612,3.5588222,3.476348
70,0,4,0,0.2150444609573224,5.14047601857385,0.478900237542759,7.6650313350383055,2.3556870899963367,0.23953641812890183,4.876900046447672,0.47524957760691816,3.786088484137109,1.2900801104894408,0.2737016649529594,2.239614481315123,1.6903083369810674,1.5464673007551772,2.0957734450892316,0.36274760656823146,7.70881010694826,0.4686010539955695,10.0,2.434833030103602,0.09999999999999999,0.9259259259259259,0.46666666666666673,0.9185185185185185,0.4851851851851852,7.059689003301413,0.4955555555555556,0.6911111111111111,0.5511111111111111,0.5977777777777777,1.0900117,1.3079686,1.6483887,2.1442254,0.80234957,0.08717829,0.08790053,0.022571577,1.2885048e-06,0.00065153686,0.0037866798229515553,0.007129875477403402,1.5076642,1.4996438,1.5294104,1.4814863,3.2330503,3.099853,2.2225194,2.059412
71,1,14,0,1.587199799840195,0.4643101072691284,0.46642846573795693,2.1499237713089157,1.2660532361109404,2.056936580057781,0.5578304220866398,3.820234228480936,1.568542919939147,2.5949380889545455,2.2396144813151224,0.5735122262275202,0.8533201201952314,1.0925060596533576,2.4423470353692047,3.214892836599124,0.4176720731709172,0.307901990627862,0.0,1.0981368974376355,0.8925925925925927,0.13703703703703704,0.48518518518518516,0.49259259259259264,0.5444444444444444,0.6744899719528772,0.7044444444444444,0.6022222222222222,0.2244444444444444,0.5266666666666666,0.9612742,1.0386995,1.1651803,1.3493222,0.92867696,0.05787722,0.011287052,0.0021587228,0.0020686905,0.0074342648,0.0007782183238305151,3.33300449710805e-05,1.0039475,2.1395655,1.7110815,2.1072903,2.4021192,5.239678,2.855392,2.2020693
86,1,5,0,3.0594686468839223,1.658551336925143,1.4602735612762388,2.427129131914374,2.241385489030259,2.1711891518716033,4.241154065911134,3.154944013973265,0.7866492525675355,2.503355782527432,3.1354942159291497,2.239614481315123,0.6170179147223351,1.2266380529506973,2.788920625649177,9.716052171969725,2.3177760391304947,0.7550836291936884,4.890099738594614,3.461627274067193,0.9629629629629629,0.8444444444444444,0.5148148148148148,0.6925925925925926,0.7851851851851852,2.466441977435066,0.7844444444444444,0.7422222222222222,0.7533333333333333,0.8155555555555557,0.91136855,0.98463416,1.1247795,1.3434471,0.84570676,0.061178382,0.069995865,0.023119047,0.000105782296,0.006469605,0.004426020663231611,0.0,0.9873984,1.1920562,1.1090937,1.1890154,2.2440968,4.5488644,3.202147,2.5258512
87,1,7,0,0.3526360674636917,0.6961658674439772,0.7152169052145047,2.0526248993554277,1.3634170213369892,0.3306433743340407,1.9099559398198633,5.0,1.596216846508987,2.9437703715176746,0.3629054936893685,1.0560526742493137,1.5677471079645753,1.3578201851844427,2.788920625649177,0.6744696958214774,1.2238792263442584,0.5888965978128936,2.2742190656264616,1.3630074465554745,0.19259259259259257,0.6111111111111112,0.7444444444444445,0.7925925925925926,0.6666666666666666,0.7354179230782494,0.7222222222222222,0.6622222222222223,0.42000000000000004,0.6711111111111111,1.0885094,1.2981707,1.6543876,2.205692,0.88125503,0.06731524,0.042656954,0.008772777,0.00087265554,0.010861866,0.000722578086424619,3.96454697693116e-06,0.9654486,1.7682557,0.830081,0.2502241,2.254224,6.17182,4.4011064,2.7684803
89,1,9,0,0.07343651668038303,0.650719829468647,1.2009078417273364,0.5084660302279944,4.21007959604532,0.1031795386462079,1.0507515363346027,5.408901781483416,1.740689796689355,2.6987047850793724,0.1397619423751586,0.832909122935104,1.8159655511215207,2.5091127316814656,2.239614481315123,0.0,1.0391810055361428,1.1558646729867148,1.2009936245807316,3.0990722570567124,0.025925925925925925,0.41111111111111115,0.9,0.8037037037037037,0.7592592592592592,1.1424510465873836,0.6466666666666667,0.6022222222222222,0.49111111111111116,0.6155555555555556,1.0989608,1.298999,1.6152569,2.081315,0.89842075,0.07063783,0.024655733,0.006285682,0.002459664,0.010237256,7.291042857104912e-05,0.0,1.3306262,2.3300667,0.31315517,1.196701,2.47802,4.7341495,4.7734227,2.8955946
90,0,10,0,1.235527097375245,0.40141711328924345,1.7004239094142386,1.1371640773042584,3.0317492922007796,1.1099357017682308,0.8051245600721673,0.5418320989516989,0.33243434752184675,1.2353875317700664,1.1895840668738362,0.997161156421122,0.5067465299152589,0.2737016649529594,1.1410021926470126,2.262420249877154,0.36290489069802906,0.948326481116951,1.802890468028599,2.998599794119574,0.6925925925925926,0.27777777777777773,0.3814814814814815,0.32222222222222224,0.37407407407407406,0.7312130421179933,0.3577777777777778,0.33999999999999997,0.5311111111111112,0.33111111111111113,1.2095115,1.4513441,1.8170422,2.3521602,0.97255164,0.016997065,0.0066023646,0.0038489327,0.00017410613,0.00038497214,0.006383324507623911,0.0013091753935441375,1.5288966,2.0445824,0.44113255,1.02915,3.3587472,4.5301003,3.322836,2.193942
92,1,11,0,0.9874876285704632,1.2681896412118125,0.6638746253152681,0.28821174275697875,1.7723131271426418,1.325834281850514,0.5582356162984032,4.742530727301382,1.590169218373875,2.670077033635118,1.3437347467010945,0.9635915050023078,1.3437347467010945,1.6132329970674382,2.4423470353692043,2.5414563921391284,1.4695137859555603,1.2187483972633038,0.37117681310869993,1.1985929811860383,0.7518518518518519,0.4259259259259259,0.8407407407407407,0.6185185185185185,0.5740740740740741,1.0250668059793013,0.7,0.7266666666666667,0.4999999999999999,0.6822222222222222,1.2224168,1.5043472,1.9229785,2.5223484,0.96053714,0.03095133,0.006989769,0.001521865,0.0022904326,0.00906566,0.000759707938414067,0.0,1.2080617,2.4601731,1.0447388,1.6272049,2.5992343,5.9726934,4.360977,2.2490253
100,2,8,0,0.6104691329804721,1.488976312846012,0.7328055144515119,0.1477866830739341,1.0865293892524233,1.0298148538130514,2.349229661832126,0.641078068476421,0.5338833023306048,1.1167154902820524,0.832909122935104,1.0406668449159369,1.6903083369810674,0.5146207083993286,2.2396144813151224,1.1616826288503046,6.908138921743154,0.9680390712338209,0.16980836140041622,0.7161421546581641,0.5296296296296297,0.7296296296296297,0.6666666666666666,0.27037037037037037,0.28888888888888886,1.1538367374986094,0.49111111111111105,0.5844444444444445,0.41555555555555557,0.49333333333333335,1.0664598,1.1899933,1.38164,1.6575861,0.91817784,0.027781121,0.03652242,0.017518641,0.0014318295,8.0794736e-05,0.00800899788737297,0.0006901936139911413,2.320399,1.4455299,1.4814234,1.5334682,3.5283403,3.693829,3.1122975,2.745781
101,2,13,0,1.0445727210326683,0.7018185059842206,0.8222762917514519,0.4454617567800338,1.466503867659306,1.7582900809779956,0.5122541683456383,0.9437693564588168,0.6722323709768052,1.8864429219527419,1.6376280791521542,0.944480898592209,1.5899729892499919,0.6540719007991962,1.5464673007551768,2.021154712833833,0.602630152613955,1.0582808443523615,0.5350638783979871,1.2963564702275723,0.774074074074074,0.27777777777777773,0.7074074074074074,0.38888888888888884,0.3518518518518518,0.35242615941887356,0.5177777777777778,0.571111111111111,0.41111111111111115,0.4755555555555556,1.0023292,1.0932684,1.2324928,1.4254441,0.9538249,0.039937172,0.002973562,0.0032643527,0.0022075768,9.931116e-05,0.007463409099727869,0.000200905604287982,2.239169,1.3444805,1.2726297,1.0109453,3.4819677,3.7255182,3.9567604,3.923787
102,1,8,0,1.1862975904387523,0.9963855431531057,0.7276557391763439,0.23243156384126082,3.3173266585827603,0.9565549841123249,0.4851810749139131,3.623717580805342,1.499905115988175,2.4364437576324205,1.1228183705615749,0.6505875661411493,0.6828568267099351,1.3578201851844427,2.442347035369205,6.710395453936412,1.0890847373208246,0.5807052902423809,0.33630159794387876,2.762639697631522,0.7407407407407408,0.2851851851851852,0.5074074074074074,0.5481481481481482,0.7000000000000001,0.6092919884313507,0.5800000000000001,0.571111111111111,0.5177777777777778,0.5911111111111111,1.1860837,1.4377671,1.815555,2.362511,0.9591483,0.032303996,0.0053460174,0.0032017336,0.0016951907,0.007343739,0.0011715663131326437,0.0,1.1356072,2.3426147,1.8862057,1.6946001,2.6323285,5.929121,2.2885265,1.6537466
