epoch,train_loss,val_loss,train_acc,val_acc
1.0,1.9549118280410767,1.9450849294662476,0.2857142984867096,0.12200000137090683
2.0,1.8318583965301514,1.9586193561553955,0.2857142984867096,0.12200000137090683
3.0,1.6913141012191772,1.9977741241455078,0.2857142984867096,0.12200000137090683
4.0,1.6815402507781982,2.0386219024658203,0.2857142984867096,0.12200000137090683
5.0,1.6964389085769653,2.0407025814056396,0.2857142984867096,0.12200000137090683
6.0,1.6965253353118896,2.0147511959075928,0.2857142984867096,0.12200000137090683
7.0,1.675534963607788,1.9834296703338623,0.2857142984867096,0.12200000137090683
8.0,1.6548786163330078,1.9542874097824097,0.3928571343421936,0.328000009059906
9.0,1.6366097927093506,1.9303736686706543,0.37142857909202576,0.35600000619888306
10.0,1.6179310083389282,1.912196159362793,0.37857142090797424,0.35600000619888306
11.0,1.612363338470459,1.905822992324829,0.4357142746448517,0.4059999883174896
12.0,1.5924302339553833,1.9007123708724976,0.4714285731315613,0.38600000739097595
13.0,1.5595691204071045,1.8996669054031372,0.4642857015132904,0.29600000381469727
14.0,1.5508334636688232,1.893418312072754,0.48571428656578064,0.30000001192092896
15.0,1.4983144998550415,1.871596336364746,0.48571428656578064,0.3540000021457672
16.0,1.4670339822769165,1.834806203842163,0.4642857015132904,0.3659999966621399
17.0,1.431680679321289,1.7967236042022705,0.4571428596973419,0.33399999141693115
18.0,1.3648712635040283,1.7656190395355225,0.4571428596973419,0.32600000500679016
19.0,1.3469043970108032,1.7355502843856812,0.48571428656578064,0.3720000088214874
20.0,1.2443432807922363,1.7239919900894165,0.5428571701049805,0.4020000100135803
21.0,1.1942462921142578,1.6845465898513794,0.6071428656578064,0.44600000977516174
22.0,1.1295833587646484,1.6181645393371582,0.6357142925262451,0.492000013589859
23.0,1.0859016180038452,1.5717564821243286,0.6857143044471741,0.5419999957084656
24.0,1.017939567565918,1.5330392122268677,0.7214285731315613,0.5519999861717224
25.0,0.9431881308555603,1.4967842102050781,0.75,0.5619999766349792
26.0,0.8961758017539978,1.4339795112609863,0.8071428537368774,0.5759999752044678
27.0,0.8529122471809387,1.3792855739593506,0.8571428656578064,0.6079999804496765
28.0,0.8005646467208862,1.3645493984222412,0.8571428656578064,0.6380000114440918
29.0,0.7066283822059631,1.3506178855895996,0.8928571343421936,0.6520000100135803
30.0,0.6523019671440125,1.354602575302124,0.8857142925262451,0.6259999871253967
31.0,0.6201919913291931,1.333367943763733,0.8999999761581421,0.6299999952316284
32.0,0.5119326710700989,1.2863490581512451,0.8928571343421936,0.6520000100135803
33.0,0.48272112011909485,1.2262675762176514,0.9142857193946838,0.6439999938011169
34.0,0.46643802523612976,1.1633684635162354,0.9428571462631226,0.6480000019073486
35.0,0.3657947778701782,1.1028547286987305,0.9571428298950195,0.6620000004768372
36.0,0.32686370611190796,1.0997129678726196,0.9714285731315613,0.6639999747276306
37.0,0.3320513963699341,1.107346773147583,0.9714285731315613,0.6600000262260437
38.0,0.257264643907547,1.1176869869232178,0.9714285731315613,0.671999990940094
39.0,0.28697457909584045,1.1089808940887451,0.9714285731315613,0.6779999732971191
40.0,0.22915202379226685,1.0991144180297852,0.9714285731315613,0.6880000233650208
41.0,0.23308143019676208,1.06467866897583,0.9785714149475098,0.6959999799728394
42.0,0.22468170523643494,1.0475646257400513,0.9857142567634583,0.7020000219345093
43.0,0.19738975167274475,0.9694563746452332,0.9857142567634583,0.7120000123977661
44.0,0.19662050902843475,1.1099411249160767,0.9714285731315613,0.699999988079071
45.0,0.1940898448228836,1.2179181575775146,0.9785714149475098,0.6899999976158142
46.0,0.18551412224769592,1.247970461845398,0.9785714149475098,0.7020000219345093
47.0,0.15686963498592377,1.238932728767395,0.9785714149475098,0.6899999976158142
48.0,0.20328807830810547,1.2007359266281128,0.9785714149475098,0.7020000219345093
49.0,0.1512639969587326,1.2421058416366577,0.9857142567634583,0.7039999961853027
50.0,0.14599309861660004,1.1998618841171265,0.9928571581840515,0.7039999961853027
51.0,0.1498529464006424,1.2124119997024536,0.9928571581840515,0.6959999799728394
52.0,0.11304238438606262,1.1581871509552002,0.9857142567634583,0.6899999976158142
53.0,0.12324365973472595,1.1754045486450195,0.9928571581840515,0.6919999718666077
54.0,0.11312683671712875,1.1949466466903687,0.9928571581840515,0.6940000057220459
55.0,0.11860775202512741,1.2340203523635864,0.9928571581840515,0.699999988079071
56.0,0.1026783287525177,1.3206462860107422,0.9857142567634583,0.6859999895095825
57.0,0.13642707467079163,1.2224442958831787,0.9857142567634583,0.6959999799728394
58.0,0.08640250563621521,1.1103984117507935,1.0,0.6959999799728394
59.0,0.10045407712459564,1.0809746980667114,1.0,0.6980000138282776
60.0,0.12006747722625732,1.0856419801712036,1.0,0.7020000219345093
61.0,0.07672784477472305,1.1515134572982788,1.0,0.7039999961853027
62.0,0.08902672678232193,1.2431038618087769,0.9928571581840515,0.7120000123977661
63.0,0.12438683956861496,1.2743902206420898,0.9928571581840515,0.7139999866485596
64.0,0.11786120384931564,1.2761781215667725,0.9928571581840515,0.699999988079071
65.0,0.11783445626497269,1.33799409866333,0.9857142567634583,0.6899999976158142
66.0,0.10427814722061157,1.3492240905761719,0.9857142567634583,0.6940000057220459
67.0,0.17496511340141296,1.3118295669555664,0.9857142567634583,0.7099999785423279
68.0,0.11328025907278061,1.2803202867507935,0.9857142567634583,0.7080000042915344
69.0,0.07100821286439896,1.2189337015151978,0.9857142567634583,0.7160000205039978
70.0,0.09477843344211578,1.1119968891143799,1.0,0.7099999785423279
71.0,0.062317486852407455,1.0470080375671387,1.0,0.7080000042915344
72.0,0.07199463993310928,1.0502568483352661,1.0,0.7179999947547913
73.0,0.06801123917102814,1.0818359851837158,1.0,0.7120000123977661
74.0,0.06358758360147476,1.101020336151123,1.0,0.7120000123977661
75.0,0.07758466899394989,1.1011712551116943,1.0,0.7139999866485596
76.0,0.0699709877371788,1.07818603515625,1.0,0.722000002861023
77.0,0.08276356011629105,1.0704469680786133,1.0,0.722000002861023
78.0,0.07441174983978271,1.0853135585784912,1.0,0.7139999866485596
79.0,0.06701166927814484,1.09548020362854,1.0,0.7139999866485596
80.0,0.07344525307416916,1.0913885831832886,1.0,0.7260000109672546
81.0,0.05551301687955856,1.0835450887680054,1.0,0.7360000014305115
82.0,0.05260162055492401,1.082113265991211,1.0,0.7260000109672546
